673	5	446	construccion
674	6	446	construccion
675	1	447	construccion
676	2	447	construccion
677	3	448	construccion
678	4	448	construccion
679	5	449	construccion
680	6	449	construccion
681	2	450	construccion
682	4	450	construccion
683	4	453	construccion
684	5	453	construccion
685	6	453	construccion
686	1	455	construccion
687	4	455	construccion
688	5	455	construccion
689	2	456	construccion
690	4	456	construccion
691	1	457	construccion
692	3	457	construccion
693	5	457	construccion
694	4	458	construccion
695	5	458	construccion
696	6	458	construccion
697	4	459	construccion
698	6	460	construccion
699	6	461	construccion
700	3	462	construccion
701	6	462	construccion
702	6	466	construccion
703	2	467	construccion
704	6	467	construccion
705	2	468	construccion
706	6	468	construccion
707	3	469	construccion
708	1	471	construccion
709	2	471	construccion
710	3	471	construccion
711	1	472	construccion
712	1	473	construccion
713	6	473	construccion
714	1	474	construccion
715	3	474	construccion
716	1	475	construccion
717	5	475	construccion
718	1	476	construccion
719	4	476	construccion
720	5	476	construccion
721	2	477	construccion
722	5	477	construccion
723	6	477	construccion
724	3	478	construccion
725	3	480	construccion
726	5	480	construccion
727	6	480	construccion
728	1	481	construccion
729	2	481	construccion
730	4	481	construccion
731	3	482	construccion
732	4	482	construccion
733	1	483	construccion
734	4	483	construccion
735	1	484	construccion
736	2	484	construccion
737	5	484	construccion
738	1	485	construccion
739	1	486	construccion
740	4	486	construccion
741	2	487	construccion
742	4	487	construccion
743	5	487	construccion
744	2	488	construccion
745	5	488	construccion
746	1	490	construccion
747	6	490	construccion
748	1	491	construccion
749	4	491	construccion
750	5	491	construccion
751	2	493	construccion
752	6	493	construccion
753	6	494	construccion
754	4	495	construccion
755	3	496	construccion
756	4	496	construccion
757	5	496	construccion
758	1	497	construccion
759	4	497	construccion
760	6	497	construccion
761	1	498	construccion
762	2	498	construccion
763	3	498	construccion
764	2	499	construccion
765	5	499	construccion
766	1	501	construccion
767	6	501	construccion
768	1	503	construccion
769	2	503	construccion
770	6	504	construccion
771	2	505	construccion
772	5	505	construccion
773	3	506	construccion
774	4	506	construccion
775	2	507	construccion
776	4	507	construccion
777	3	509	construccion
778	4	509	construccion
779	5	509	construccion
780	3	510	construccion
781	5	510	construccion
782	6	510	construccion
783	2	511	construccion
784	5	511	construccion
785	1	512	construccion
786	2	512	construccion
787	5	512	construccion
788	1	513	construccion
789	5	513	construccion
790	1	515	construccion
791	5	515	construccion
792	3	516	construccion
793	5	516	construccion
794	6	516	construccion
795	5	520	construccion
796	6	521	construccion
797	3	522	construccion
798	6	522	construccion
799	6	523	construccion
800	1	524	construccion
801	6	524	construccion
802	1	525	construccion
803	3	525	construccion
804	3	526	construccion
805	4	526	construccion
806	6	526	construccion
807	3	527	construccion
808	6	527	construccion
809	2	529	construccion
810	5	529	construccion
811	6	529	construccion
812	1	530	construccion
813	1	531	construccion
814	4	531	construccion
815	4	532	construccion
816	6	532	construccion
817	1	533	construccion
818	5	533	construccion
819	6	533	construccion
820	3	534	construccion
821	3	535	construccion
822	4	535	construccion
823	5	535	construccion
824	1	536	construccion
825	3	536	construccion
826	4	536	construccion
827	1	537	construccion
828	2	538	construccion
829	4	538	construccion
830	2	539	construccion
831	4	539	construccion
832	1	540	construccion
833	2	540	construccion
834	6	540	construccion
835	6	541	construccion
836	2	542	construccion
837	1	543	construccion
838	2	543	construccion
839	6	543	construccion
840	3	544	construccion
841	5	544	construccion
842	6	544	construccion
843	1	545	construccion
844	3	545	construccion
845	5	545	construccion
846	3	547	construccion
847	5	547	construccion
848	2	548	construccion
849	3	548	construccion
850	5	548	construccion
851	1	549	construccion
852	2	549	construccion
853	1	550	construccion
854	3	550	construccion
855	3	552	construccion
856	4	552	construccion
857	6	552	construccion
858	6	553	construccion
859	3	554	construccion
860	2	555	construccion
861	6	555	construccion
862	3	556	construccion
863	4	557	construccion
864	1	558	construccion
865	3	559	construccion
866	4	559	construccion
867	6	560	construccion
868	1	561	construccion
869	2	561	construccion
870	4	561	construccion
871	1	564	construccion
872	5	564	construccion
873	1	566	construccion
874	2	568	construccion
875	2	569	construccion
876	3	569	construccion
877	6	569	construccion
878	2	571	construccion
879	2	572	construccion
880	6	572	construccion
881	6	573	construccion
882	3	574	construccion
883	5	574	construccion
884	6	574	construccion
885	3	575	construccion
886	6	576	construccion
887	1	577	construccion
888	6	578	construccion
889	1	579	construccion
890	5	579	construccion
891	6	579	construccion
892	3	580	construccion
893	5	580	construccion
894	6	580	construccion
895	1	581	construccion
896	2	581	construccion
897	6	581	construccion
898	5	584	construccion
899	6	587	construccion
900	4	588	construccion
901	1	589	construccion
902	2	590	construccion
903	4	590	construccion
904	3	591	construccion
905	4	591	construccion
906	5	591	construccion
907	1	592	construccion
908	2	592	construccion
909	3	592	construccion
910	2	593	construccion
911	3	593	construccion
912	4	593	construccion
913	1	595	construccion
914	2	595	construccion
915	2	596	construccion
916	4	596	construccion
917	1	597	construccion
918	4	597	construccion
919	5	598	construccion
920	1	599	construccion
921	2	599	construccion
922	5	599	construccion
923	1	600	construccion
924	6	602	construccion
925	6	603	construccion
926	2	606	construccion
927	5	607	construccion
928	1	609	construccion
929	2	611	construccion
930	3	611	construccion
931	5	611	construccion
932	3	612	construccion
933	3	614	construccion
934	4	614	construccion
935	5	614	construccion
936	5	615	construccion
937	6	617	construccion
938	4	618	construccion
939	1	619	construccion
940	3	619	construccion
941	6	619	construccion
942	2	620	construccion
943	3	620	construccion
944	4	621	construccion
945	2	622	construccion
946	2	623	construccion
947	4	623	construccion
948	5	623	construccion
949	1	624	construccion
950	3	624	construccion
951	6	624	construccion
952	6	625	construccion
953	2	626	construccion
954	4	626	construccion
955	5	626	construccion
956	4	627	construccion
957	1	628	construccion
958	2	628	construccion
959	6	628	construccion
960	2	630	construccion
961	3	630	construccion
962	5	630	construccion
963	1	631	construccion
964	5	631	construccion
965	1	632	construccion
966	5	632	construccion
967	1	633	construccion
968	3	633	construccion
969	6	633	construccion
970	3	634	construccion
971	4	634	construccion
972	2	635	construccion
973	6	636	construccion
974	5	637	construccion
975	2	638	construccion
976	5	638	construccion
977	5	639	construccion
978	1	640	construccion
979	3	640	construccion
980	4	640	construccion
981	5	641	construccion
982	2	642	construccion
983	4	642	construccion
984	3	643	construccion
985	4	643	construccion
986	5	643	construccion
987	1	645	construccion
988	2	645	construccion
989	4	646	construccion
990	5	646	construccion
991	6	646	construccion
992	1	647	construccion
993	3	647	construccion
994	5	647	construccion
995	1	648	construccion
996	4	648	construccion
997	6	648	construccion
998	5	649	construccion
999	4	650	construccion
1000	4	652	construccion
1001	2	653	construccion
1002	4	653	construccion
1003	5	653	construccion
1004	5	655	construccion
1005	6	655	construccion
1006	2	656	construccion
1007	3	656	construccion
1008	5	656	construccion
1009	1	657	construccion
1010	1	658	construccion
1011	3	658	construccion
1012	6	658	construccion
1013	1	659	construccion
1014	5	659	construccion
1015	3	660	construccion
1016	4	660	construccion
1017	6	660	construccion
1018	3	663	construccion
1019	2	664	construccion
1020	6	664	construccion
1021	4	665	construccion
1022	1	666	construccion
1023	5	666	construccion
1024	1	667	construccion
1025	2	667	construccion
1026	3	667	construccion
1027	3	668	construccion
1028	4	668	construccion
1029	5	668	construccion
1030	2	669	construccion
1031	1	671	construccion
1032	2	671	construccion
1033	5	671	construccion
1034	1	672	construccion
1035	3	672	construccion
1036	1	673	construccion
1037	3	673	construccion
1038	4	673	construccion
1039	3	674	construccion
1040	5	674	construccion
1041	6	674	construccion
1042	3	676	construccion
1043	4	676	construccion
1044	5	676	construccion
1045	3	677	construccion
1046	4	677	construccion
1047	6	677	construccion
1048	6	678	construccion
1049	3	680	construccion
1050	6	680	construccion
1051	5	684	construccion
1052	1	685	construccion
1053	3	685	construccion
1054	6	685	construccion
1055	3	686	construccion
1056	4	686	construccion
1057	5	686	construccion
1058	1	687	construccion
1059	5	689	construccion
1060	6	689	construccion
1061	1	690	construccion
1062	4	690	construccion
1063	2	691	construccion
1064	3	691	construccion
1065	6	691	construccion
1066	1	692	construccion
1067	3	692	construccion
1068	5	692	construccion
1069	1	694	construccion
1070	3	694	construccion
1071	4	694	construccion
1072	2	695	construccion
1073	3	695	construccion
1074	1	696	construccion
1075	6	696	construccion
1076	2	697	construccion
1077	6	697	construccion
1078	2	698	construccion
1079	3	698	construccion
1080	4	698	construccion
1081	2	699	construccion
1082	3	699	construccion
1083	1	700	construccion
1084	4	700	construccion
1085	3	703	construccion
1086	4	703	construccion
1087	3	704	construccion
1088	4	704	construccion
1089	5	705	construccion
1090	2	706	construccion
1091	4	706	construccion
1092	6	706	construccion
1093	3	707	construccion
1094	4	707	construccion
1095	5	707	construccion
1096	1	711	construccion
1097	5	711	construccion
1098	6	711	construccion
1099	1	713	construccion
1100	5	713	construccion
1101	6	713	construccion
1102	3	714	construccion
1103	4	714	construccion
1104	6	714	construccion
1105	2	715	construccion
1106	4	715	construccion
1107	5	715	construccion
1108	1	716	construccion
1109	2	717	construccion
1110	4	717	construccion
1111	6	717	construccion
1112	3	718	construccion
1113	1	719	construccion
1114	3	719	construccion
1115	5	719	construccion
1116	1	720	construccion
1117	2	720	construccion
1118	6	720	construccion
1119	4	721	construccion
1120	1	723	construccion
1121	5	723	construccion
1122	6	723	construccion
1123	1	725	construccion
1124	2	725	construccion
1125	3	726	construccion
1126	3	729	construccion
1127	3	730	construccion
1128	1	731	construccion
1129	3	731	construccion
1130	4	731	construccion
1131	2	733	construccion
1132	3	735	construccion
1133	5	735	construccion
1134	6	735	construccion
1135	4	736	construccion
1136	5	736	construccion
1137	3	737	construccion
1138	1	738	construccion
1139	2	739	construccion
1140	4	739	construccion
1141	2	743	construccion
1142	3	743	construccion
1143	1	745	construccion
1144	4	746	construccion
1145	6	746	construccion
1146	3	748	construccion
1147	1	749	construccion
1148	1	750	construccion
1149	4	750	construccion
1150	5	750	construccion
1151	1	752	construccion
1152	4	753	construccion
1153	5	753	construccion
1154	6	753	construccion
1155	1	754	construccion
1156	5	754	construccion
1157	6	754	construccion
1158	4	755	construccion
1159	1	756	construccion
1160	3	756	construccion
1161	3	757	construccion
1162	4	757	construccion
1163	2	758	construccion
1164	2	759	construccion
1165	3	759	construccion
1166	3	760	construccion
1167	3	761	construccion
1168	2	762	construccion
1169	3	762	construccion
1170	2	763	construccion
1171	2	765	construccion
1172	6	766	construccion
1173	4	767	construccion
1174	2	768	construccion
1175	3	768	construccion
1176	3	769	construccion
1177	4	769	construccion
1178	1	771	construccion
1179	2	771	construccion
1180	6	771	construccion
1181	3	772	construccion
1182	5	772	construccion
1183	5	773	construccion
1184	1	775	construccion
1185	3	775	construccion
1186	5	775	construccion
1187	1	776	construccion
1188	1	778	construccion
1189	5	778	construccion
1190	1	779	construccion
1191	3	779	construccion
1192	5	779	construccion
1193	5	780	construccion
1194	4	781	construccion
1195	6	781	construccion
1196	1	782	construccion
1197	2	782	construccion
1198	2	783	construccion
1199	5	783	construccion
1200	6	783	construccion
1201	1	785	construccion
1202	4	785	construccion
1203	5	785	construccion
1204	2	786	construccion
1205	6	786	construccion
1206	1	789	construccion
1207	6	789	construccion
1208	5	791	construccion
1209	5	792	construccion
1210	2	793	construccion
1211	4	793	construccion
1212	2	794	construccion
1213	3	794	construccion
1214	6	794	construccion
1215	1	795	construccion
1216	2	795	construccion
1217	6	795	construccion
1218	4	796	construccion
1219	3	797	construccion
1220	4	797	construccion
1221	5	797	construccion
1222	2	799	construccion
1223	5	799	construccion
1224	1	801	construccion
1225	6	801	construccion
1226	1	802	construccion
1227	2	802	construccion
1228	3	802	construccion
1229	5	803	construccion
1230	3	804	construccion
1231	6	804	construccion
1232	4	806	construccion
1233	5	806	construccion
1234	3	807	construccion
1235	5	807	construccion
1236	4	808	construccion
1237	5	809	construccion
1238	4	812	construccion
1239	5	812	construccion
1240	6	812	construccion
1241	2	813	construccion
1242	2	816	construccion
1243	3	816	construccion
1244	3	817	construccion
1245	4	817	construccion
1246	5	817	construccion
1247	1	819	construccion
1248	3	821	construccion
1249	4	821	construccion
1250	2	823	construccion
1251	2	824	construccion
1252	1	825	construccion
1253	3	825	construccion
1254	4	825	construccion
1255	1	826	construccion
1256	5	826	construccion
1257	6	826	construccion
1258	1	827	construccion
1259	4	827	construccion
1260	5	827	construccion
1261	1	828	construccion
1262	2	828	construccion
1263	5	828	construccion
1264	3	830	construccion
1265	2	832	construccion
1266	3	832	construccion
1267	5	832	construccion
1268	2	833	construccion
1269	5	833	construccion
1270	4	834	construccion
1271	6	834	construccion
1272	5	835	construccion
1273	6	835	construccion
1274	1	836	construccion
1275	3	836	construccion
1276	4	836	construccion
1277	1	837	construccion
1278	2	837	construccion
1279	6	837	construccion
1280	2	839	construccion
1281	3	840	construccion
1282	4	840	construccion
1283	5	841	construccion
1284	6	841	construccion
1285	1	842	construccion
1286	4	842	construccion
1287	5	842	construccion
1288	1	843	construccion
1289	3	843	construccion
1290	4	843	construccion
1291	3	844	construccion
1292	4	844	construccion
1293	6	844	construccion
1294	1	845	construccion
1295	3	845	construccion
1296	6	845	construccion
1297	1	846	construccion
1298	4	846	construccion
1299	6	846	construccion
1300	2	849	construccion
1301	4	849	construccion
1302	2	850	construccion
1303	3	850	construccion
1304	2	851	construccion
1305	5	851	construccion
1306	5	853	construccion
1307	1	856	construccion
1308	3	856	construccion
1309	5	858	construccion
1310	6	858	construccion
1311	3	860	construccion
1312	4	860	construccion
1313	3	861	construccion
1314	2	864	construccion
1315	6	864	construccion
1316	6	865	construccion
1317	3	866	construccion
1318	6	866	construccion
1319	5	868	construccion
1320	5	869	construccion
1321	6	869	construccion
1322	2	870	construccion
1323	3	870	construccion
1324	4	871	construccion
1325	5	872	construccion
1326	1	874	construccion
1327	2	875	construccion
1328	5	875	construccion
1329	3	876	construccion
1330	1	878	construccion
1331	3	878	construccion
1332	5	878	construccion
1333	2	879	construccion
1334	6	879	construccion
1335	6	880	construccion
1336	2	881	construccion
1337	1	883	construccion
1338	4	883	construccion
1339	6	883	construccion
1340	1	884	construccion
1341	3	885	construccion
1342	6	885	construccion
1343	1	888	construccion
1344	3	888	construccion
1345	6	888	construccion
1346	4	890	construccion
1347	6	890	construccion
1348	2	891	construccion
1349	3	891	construccion
1350	4	891	construccion
1351	5	892	construccion
1352	1	894	construccion
1353	1	896	construccion
1354	2	896	construccion
1355	6	896	construccion
1356	1	897	construccion
1357	2	897	construccion
1358	2	898	construccion
1359	5	898	construccion
1360	1	901	construccion
1361	2	901	construccion
1362	4	901	construccion
1363	2	903	construccion
